КодКатегории,ЧастотаПродаж,Цена,ДлинаЕд,ДлинаЕд.1,ШиринаЕд,ШиринаЕд.1,ВысотаЕд,ВысотаЕд.1,Остаток,ВсегоТовара,Количество,НаВитрине,Транзит,Транзит.1,НаСкладе
MA00325,0.00921184,,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF23625,0.009931346,1699.0,0.5,0,0.2000000029802322,0,0.4000000059604645,0,1.0,0,1.0,0,0.0,0,0.0
MA10194,1.0670701e-06,3499.0,0.4799999892711639,0,0.2000000029802322,0,0.0599999986588954,0,,0,,0,,0,0.0
GF26932,0.008977123,37999.0,1.399999976158142,0,0.1500000059604644,0,0.8500000238418579,0,,0,,0,,0,0.0
GF18395,0.020520292,599.0,0.1000000014901161,0,0.3600000143051147,0,0.050000000745058,0,,0,,0,,0,0.0
MA45088,1.5283401e-06,1250.0,0.2800000011920929,0,0.0399999991059303,0,0.2049999982118606,0,,0,,0,,0,0.0
MA45088,0.005092939,830.0,0.2349999994039535,0,0.0010000000474974,0,0.3300000131130218,0,,0,,0,,0,0.0
MA45088,1.5283401e-06,1650.0,0.1899999976158142,0,0.0399999991059303,0,0.3000000119209289,0,,0,,0,,0,0.0
MA45088,1.5283401e-06,499.0,0.2800000011920929,0,0.1800000071525573,0,0.0399999991059303,0,1.0,0,,0,0.0,0,1.0
GF27462,1.1705583e-06,399.0,0.3000000119209289,0,0.2000000029802322,0,0.0199999995529651,0,,0,,0,,0,0.0
GF27462,0.0039006907,570.0,0.1800000071525573,0,0.1299999952316284,0,0.0149999996647238,0,,0,,0,,0,0.0
MA76021,0.0036988175,1199.0,0.1700000017881393,0,0.0199999995529651,0,0.1400000005960464,0,,0,,0,,0,0.0
GF24117,0.0025579757,5499.0,0.2599999904632568,0,0.2599999904632568,0,0.5,0,,0,,0,,0,0.0
GF26831,0.0030984338,3399.0,0.270000010728836,0,0.2399999946355819,0,0.270000010728836,0,,0,,0,,0,0.0
GF19451,1.0240079e-06,610.0,0.1700000017881393,0,0.2300000041723251,0,0.0350000001490116,0,,0,,0,,0,0.0
GF19438,0.0028592516,1350.0,0.2599999904632568,0,0.2599999904632568,0,0.1150000020861625,0,,0,,0,,0,0.0
GF19453,0.029100688,4999.0,0.2949999868869781,0,0.1949999928474426,0,0.3600000143051147,0,,0,,0,,0,0.0
GF19446,0.011058498,,0.270000010728836,0,0.270000010728836,0,0.0299999993294477,0,,0,,0,,0,0.0
GF18200,1.1301788e-06,1099.0,0.4600000083446502,0,0.3799999952316284,0,0.050000000745058,0,,0,,0,,0,0.0
GF18388,0.01212173,1250.0,0.152999997138977,0,0.1000000014901161,0,0.0089999996125698,0,,0,,0,,0,0.0
GF18435,0.018316265,9999.0,0.2800000011920929,0,0.2599999904632568,0,0.1000000014901161,0,,0,,0,,0,0.0
GF18412,0.008882649,31999.0,0.4749999940395355,0,0.3919999897480011,0,0.4189999997615814,0,,0,,0,,0,0.0
MA10196,1.0666364e-06,4999.0,0.4300000071525574,0,0.1000000014901161,0,0.1000000014901161,0,,0,,0,,0,0.0
GF18154,0.007752016,3999.0,0.2000000029802322,0,0.1500000059604644,0,0.0399999991059303,0,1.0,0,1.0,0,0.0,0,0.0
GF18202,8.800193e-07,999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18335,0.006608147,10999.0,0.5600000023841858,0,0.1099999994039535,0,0.4399999976158142,0,,0,,0,,0,0.0
MA07228,1.1037624e-06,14999.0,0.7400000095367432,0,0.2949999868869781,0,0.1949999928474426,0,,0,,0,,0,0.0
EY72488,1.0238325e-06,1399.0,0.1000000014901161,0,0.1299999952316284,0,0.0299999993294477,0,,0,,0,,0,0.0
GF24118,1.1619343e-06,5599.0,,0,,0,,0,1.0,0,1.0,0,0.0,0,0.0
GF18430,0.015045905,170.0,,0,,0,,0,,0,,0,,0,0.0
GF18430,0.015045905,299.0,,0,,0,,0,,0,,0,,0,0.0
GF18430,0.015045905,480.0,,0,,0,,0,,0,,0,,0,0.0
GF18392,1.0506865e-06,4499.0,0.3700000047683716,0,0.1400000005960464,0,0.2300000041723251,0,,0,,0,,0,0.0
GF18392,1.0506865e-06,21799.0,0.4749999940395355,0,0.2300000041723251,0,0.3199999928474426,0,,0,,0,,0,0.0
GF18392,1.0506865e-06,6950.0,0.3199999928474426,0,0.3000000119209289,0,0.1800000071525573,0,,0,,0,,0,0.0
GF18392,1.0506865e-06,8599.0,0.3899999856948852,0,0.1800000071525573,0,0.3000000119209289,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,499.0,0.1000000014901161,0,0.0049999998882412,0,0.2000000029802322,0,,0,,0,,0,0.0
GF19428,1.0165181e-06,9299.0,6.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF20762,0.011981896,599.0,0.3700000047683716,0,0.0599999986588954,0,0.0799999982118606,0,,0,,0,,0,0.0
GF20762,0.0051745153,950.0,0.3799999952316284,0,0.0599999986588954,0,0.0799999982118606,0,,0,,0,,0,0.0
MA10247,0.005494053,3099.0,0.2000000029802322,0,0.1299999952316284,0,0.0450000017881393,0,,0,,0,,0,0.0
GF19415,0.010192078,42299.0,,0,,0,,0,,0,,0,,0,0.0
GF19415,0.008595724,41999.0,,0,,0,,0,,0,,0,,0,0.0
GF19415,0.008595724,34999.0,,0,,0,,0,,0,,0,,0,0.0
GF19415,0.008595724,32999.0,,0,,0,,0,,0,,0,,0,0.0
GF27381,0.009533164,22999.0,0.2800000011920929,0,0.0599999986588954,0,0.0299999993294477,0,,0,,0,,0,0.0
EY72488,1.0238325e-06,599.0,0.1199999973177909,0,0.1199999973177909,0,0.0350000001490116,0,,0,,0,,0,0.0
GF18392,1.0506865e-06,29799.0,0.2800000011920929,0,0.5699999928474426,0,0.4300000071525574,0,,0,,0,,0,0.0
GF18325,1.0078942e-06,13499.0,,0,,0,,0,,0,,0,,0,0.0
MA00289,1.0385183e-06,14199.0,,0,,0,,0,,0,,0,,0,0.0
FE94230,0.012402723,81999.0,,0,,0,,0,,0,,0,,0,0.0
FE43833,1.218207e-06,910.0,0.0549999997019767,0,0.0549999997019767,0,0.1899999976158142,0,,0,,0,,0,0.0
EY11578,1.1347619e-06,399.0,0.209999993443489,0,0.0850000008940696,0,0.0199999995529651,0,,0,,0,,0,0.0
EY11578,1.1347619e-06,699.0,0.3000000119209289,0,0.0010000000474974,0,0.050000000745058,0,,0,,0,,0,0.0
EY11578,1.1347619e-06,620.0,0.2150000035762787,0,0.0700000002980232,0,0.0199999995529651,0,,0,,0,,0,0.0
EY11578,0.0038894776,399.0,0.0799999982118606,0,0.0010000000474974,0,0.1299999952316284,0,,0,,0,,0,0.0
GF18165,0.0036580993,16999.0,0.6399999856948853,0,0.3449999988079071,0,0.6499999761581421,0,,0,,0,,0,0.0
GF19436,1.1190028e-06,2599.0,,0,,0,,0,1.0,0,1.0,0,0.0,0,0.0
GF18250,0.0035764454,13999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18307,0.02166299,699.0,,0,,0,,0,,0,,0,,0,0.0
GF18307,0.02166299,799.0,,0,,0,,0,,0,,0,,0,0.0
GF18307,0.016335666,1399.0,,0,,0,,0,,0,,0,,0,0.0
GF18307,0.01606139,599.0,,0,,0,,0,,0,,0,,0,0.0
GF21566,0.0036460974,499.0,0.1500000059604644,0,0.0599999986588954,0,0.1299999952316284,0,,0,,0,,0,0.0
EY80857,1.1501627e-06,1199.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18165,0.005688954,6999.0,0.5400000214576721,0,0.2599999904632568,0,0.4699999988079071,0,,0,,0,,0,0.0
GF18402,0.0035558334,699.0,0.5299999713897705,0,0.1599999964237213,0,0.0450000017881393,0,,0,,0,,0,0.0
GF18395,1.1594041e-06,1899.0,0.0900000035762786,0,0.1599999964237213,0,0.0599999986588954,0,,0,,0,,0,0.0
MA00325,0.020096615,2099.0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0
GF18209,0.01717921,55999.0,,0,,0,,0,,0,,0,,0,0.0
GF18259,0.0035878017,99.0,0.3899999856948852,0,0.2349999994039535,0,0.2249999940395355,0,,0,,0,,0,0.0
GF18705,0.003603067,1150.0,0.3050000071525574,0,0.1000000014901161,0,0.2049999982118606,0,,0,,0,,0,0.0
EY89691,1.0946418e-06,11999.0,0.3300000131130218,0,0.1899999976158142,0,0.8399999737739563,0,,0,,0,,0,0.0
GF18248,0.0036809605,1499.0,0.1400000005960464,0,0.0700000002980232,0,0.050000000745058,0,,0,,0,,0,0.0
GF19429,0.01222637,,0.3149999976158142,0,0.1299999952316284,0,0.1650000065565109,0,,0,,0,,0,0.0
GF19430,0.0057999436,4299.0,0.3899999856948852,0,0.3100000023841858,0,0.2599999904632568,0,,0,,0,,0,0.0
FE44292,1.0807298e-06,27499.0,0.4300000071525574,0,0.1400000005960464,0,0.5299999713897705,0,,0,,0,,0,0.0
MA10245,0.0018901695,799.0,0.1800000071525573,0,0.0350000001490116,0,0.1049999967217445,0,,0,,0,,0,0.0
GF19440,0.0033384953,1499.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18238,1.0211598e-06,38999.0,0.1049999967217445,0,0.0599999986588954,0,0.1099999994039535,0,,0,,0,,0,0.0
MA10192,1.060153e-06,999.0,0.1230000033974647,0,0.2010000050067901,0,0.0450000017881393,0,,0,,0,,0,0.0
FE53024,0.0043728226,5999.0,1.0099999904632568,0,0.135000005364418,0,0.1449999958276748,0,1.0,0,1.0,0,0.0,0,0.0
GF19452,0.015771916,,0.2800000011920929,0,0.209999993443489,0,0.2399999946355819,0,,0,,0,,0,0.0
MA76021,0.0036988175,3199.0,0.1700000017881393,0,0.1400000005960464,0,0.0199999995529651,0,,0,,0,,0,0.0
EY80857,0.023863692,4999.0,,0,,0,,0,,0,,0,,0,0.0
GF19412,0.005575047,45999.0,2.0899999141693115,0,0.6600000262260437,0,0.7149999737739563,0,,0,,0,,0,0.0
GF19429,0.017467804,7499.0,0.3400000035762787,0,0.1400000005960464,0,0.1899999976158142,0,,0,,0,,0,0.0
GF19436,0.006714017,2799.0,0.209999993443489,0,0.1700000017881393,0,0.2199999988079071,0,,0,,0,,0,0.0
GF18259,1.0766635e-06,860.0,0.1800000071525573,0,0.1000000014901161,0,0.0149999996647238,0,,0,,0,,0,0.0
GF19412,1.0757792e-06,38999.0,0.6800000071525574,0,0.6299999952316284,0,2.049999952316284,0,,0,,0,,0,0.0
GF19430,1.119176e-06,3999.0,0.449999988079071,0,0.2899999916553497,0,0.2899999916553497,0,,0,,0,,0,0.0
GF18165,0.036171086,5499.0,0.5149999856948853,0,0.2800000011920929,0,0.5149999856948853,0,1.0,0,1.0,0,0.0,0,0.0
GF26833,0.0045819925,6999.0,0.1150000020861625,0,0.0750000029802322,0,0.0700000002980232,0,,0,,0,,0,0.0
MA00289,0.011403659,5999.0,0.2399999946355819,0,0.2349999994039535,0,0.0599999986588954,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,799.0,0.209999993443489,0,0.1099999994039535,0,0.0099999997764825,0,,0,,0,,0,0.0
MA00289,1.0385183e-06,7599.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
FE04919,1.3140975e-06,4999.0,0.3700000047683716,0,0.3199999928474426,0,0.3100000023841858,0,,0,,0,,0,0.0
EY37862,0.010136263,5150.0,0.135000005364418,0,0.0949999988079071,0,0.050000000745058,0,,0,,0,,0,0.0
GF19443,0.013580504,3299.0,0.1930000036954879,0,0.0700000002980232,0,0.2249999940395355,0,,0,,0,,0,0.0
GF18375,0.012303797,380.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF26771,0.0129772695,1850.0,0.2399999946355819,0,0.1700000017881393,0,0.1299999952316284,0,,0,,0,,0,0.0
GF26771,0.0129772695,1799.0,0.2000000029802322,0,0.1700000017881393,0,0.1199999973177909,0,,0,,0,,0,0.0
GF19438,0.0069901324,1550.0,0.2599999904632568,0,0.135000005364418,0,0.2599999904632568,0,1.0,0,1.0,0,0.0,0,0.0
GF18308,0.0077806693,399.0,,0,,0,,0,,0,,0,,0,0.0
GF26801,1.475701e-06,3499.0,0.3499999940395355,0,0.3199999928474426,0,0.1199999973177909,0,,0,,0,,0,0.0
GF26801,1.475701e-06,1850.0,0.3600000143051147,0,0.0900000035762786,0,0.2599999904632568,0,,0,,0,,0,0.0
MA10233,0.0030809238,110.0,0.125,0,0.1550000011920929,0,0.0099999997764825,0,,0,,0,,0,0.0
MA10233,0.0030809238,89.0,0.1199999973177909,0,0.1500000059604644,0,0.0099999997764825,0,,0,,0,,0,0.0
MA10233,0.01868124,110.0,0.125,0,0.1550000011920929,0,0.0070000002160668,0,,0,,0,,0,0.0
MA10233,0.009922626,110.0,0.125,0,0.1550000011920929,0,0.0080000003799796,0,,0,,0,,0,0.0
MA10233,0.0030809238,110.0,0.125,0,0.1550000011920929,0,0.0070000002160668,0,,0,,0,,0,0.0
MA10233,0.009922626,110.0,0.125,0,0.1550000011920929,0,0.006000000052154,0,,0,,0,,0,0.0
GF20767,0.024765272,2199.0,0.1949999928474426,0,0.1850000023841858,0,0.25,0,,0,,0,,0,0.0
GF19422,1.0481638e-06,5899.0,0.2949999868869781,0,0.3000000119209289,0,0.4350000023841858,0,,0,,0,,0,0.0
GF18208,1.183283e-06,53999.0,0.5,0,0.0649999976158142,0,0.3100000023841858,0,,0,,0,,0,0.0
GF18250,0.0075474908,5999.0,0.209999993443489,0,0.1299999952316284,0,0.0350000001490116,0,,0,,0,,0,0.0
GF18417,0.016214924,23999.0,0.4399999976158142,0,0.4199999868869781,0,0.25,0,,0,,0,,0,0.0
GF18521,0.022445612,66999.0,1.2200000286102295,0,0.1500000059604644,0,0.7799999713897705,0,,0,,0,,0,0.0
GF26932,1.1222807e-06,139999.0,1.3550000190734863,0,0.1650000065565109,0,0.800000011920929,0,,0,,0,,0,0.0
MA09487,1.1222807e-06,164999.0,1.5950000286102295,0,0.1650000065565109,0,0.959999978542328,0,,0,,0,,0,0.0
MA00328,0.016065793,1799.0,0.2599999904632568,0,0.2199999988079071,0,0.2000000029802322,0,,0,,0,,0,0.0
GF19426,0.020811502,9499.0,0.4040000140666961,0,0.4180000126361847,0,0.4050000011920929,0,,0,,0,,0,0.0
GF18250,0.018459996,15999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18258,1.0038117e-06,899.0,0.2000000029802322,0,0.1449999958276748,0,0.025000000372529,0,,0,,0,,0,0.0
GF18258,1.0038117e-06,799.0,0.2000000029802322,0,0.1449999958276748,0,0.025000000372529,0,,0,,0,,0,0.0
MA09650,0.021143304,13999.0,0.5740000009536743,0,0.5669999718666077,0,0.875,0,,0,,0,,0,0.0
EY11578,1.1347619e-06,4999.0,0.3600000143051147,0,0.1099999994039535,0,0.209999993443489,0,,0,,0,,0,0.0
GF18250,0.011188845,24999.0,,0,,0,,0,,0,,0,,0,0.0
MA00289,1.0385183e-06,1150.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18423,1.1722783e-06,1099.0,0.1150000020861625,0,0.0850000008940696,0,0.0350000001490116,0,1.0,0,,0,0.0,0,1.0
MA00330,0.011290169,1850.0,0.2060000002384185,0,0.202000007033348,0,0.1720000058412552,0,,0,,0,,0,0.0
GF18375,0.012511292,1499.0,0.0399999991059303,0,0.0399999991059303,0,0.0099999997764825,0,,0,,0,,0,0.0
GF20765,3.7680604e-06,3399.0,0.4799999892711639,0,0.1199999973177909,0,0.449999988079071,0,,0,,0,,0,0.0
GF18208,0.011779227,31999.0,0.4799999892711639,0,0.0750000029802322,0,0.3300000131130218,0,,0,,0,,0,0.0
GF18208,0.011810407,74999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF20759,0.011050985,9099.0,0.2000000029802322,0,0.2599999904632568,0,0.2199999988079071,0,,0,,0,,0,0.0
GF18388,0.003650677,450.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18443,1.1380466e-06,3699.0,0.270000010728836,0,0.209999993443489,0,0.0700000002980232,0,,0,,0,,0,0.0
EY80857,0.02140283,1499.0,0.1000000014901161,0,0.1000000014901161,0,0.0350000001490116,0,,0,,0,,0,0.0
MA09646,0.0137683125,39999.0,0.5899999737739563,0,0.5,0,0.8899999856948853,0,,0,,0,,0,0.0
MA09646,0.0022937625,43999.0,0.5899999737739563,0,0.5,0,0.8899999856948853,0,,0,,0,,0,0.0
GF30129,0.0035464338,250.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF19412,0.019041292,49999.0,0.6299999952316284,0,0.7400000095367432,0,2.013000011444092,0,,0,,0,,0,0.0
MA10228,0.0033979912,89.0,0.0599999986588954,0,0.0649999976158142,0,0.025000000372529,0,,0,,0,,0,0.0
GF18259,1.0766635e-06,199.0,0.2000000029802322,0,0.1000000014901161,0,0.0199999995529651,0,,0,,0,,0,0.0
MA00325,1.1354019e-06,950.0,0.449999988079071,0,0.3100000023841858,0,0.0799999982118606,0,,0,,0,,0,0.0
GF26822,0.008236565,430.0,0.2450000047683715,0,0.0700000002980232,0,0.0299999993294477,0,,0,,0,,0,0.0
GF26822,1.5884892e-06,699.0,0.0949999988079071,0,0.3300000131130218,0,0.025000000372529,0,,0,,0,,0,0.0
GF26822,1.5884892e-06,3050.0,0.1199999973177909,0,0.3199999928474426,0,0.050000000745058,0,,0,,0,,0,0.0
GF26822,0.0052933753,499.0,0.2450000047683715,0,0.0700000002980232,0,0.0299999993294477,0,,0,,0,,0,0.0
GF26822,0.0052933753,1999.0,0.1000000014901161,0,0.3499999940395355,0,0.0199999995529651,0,,0,,0,,0,0.0
GF26822,1.5884892e-06,1199.0,0.0799999982118606,0,0.2599999904632568,0,0.0399999991059303,0,,0,,0,,0,0.0
GF26822,0.0052933753,1450.0,0.0900000035762786,0,0.3000000119209289,0,0.050000000745058,0,,0,,0,,0,0.0
MA10211,0.0036155717,480.0,0.0700000002980232,0,0.0350000001490116,0,0.0599999986588954,0,,0,,0,,0,0.0
MA10211,0.0037595336,760.0,0.0700000002980232,0,0.050000000745058,0,0.1000000014901161,0,,0,,0,,0,0.0
EY41802,0.01433051,450.0,0.1599999964237213,0,0.0399999991059303,0,0.0099999997764825,0,,0,,0,,0,0.0
EY41802,0.009359346,550.0,0.0850000008940696,0,0.0199999995529651,0,0.1500000059604644,0,2.0,0,,0,0.0,0,2.0
EY41802,0.009359346,999.0,0.1299999952316284,0,0.0750000029802322,0,0.0099999997764825,0,,0,,0,,0,0.0
EY41802,0.007274267,1099.0,0.0850000008940696,0,0.0399999991059303,0,0.1800000071525573,0,,0,,0,,0,0.0
FE25130,1.0020505e-06,7999.0,0.0900000035762786,0,0.0900000035762786,0,0.1299999952316284,0,,0,,0,,0,0.0
GF18165,0.009659182,2999.0,,0,,0,,0,,0,,0,,0,0.0
GF18521,0.025884945,36999.0,,0,,0,,0,,0,,0,,0,0.0
GF19434,1.076057e-06,3499.0,0.2599999904632568,0,0.1899999976158142,0,0.3300000131130218,0,,0,,0,,0,0.0
GF18165,1.0977591e-06,7399.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF19441,0.018154873,7199.0,0.3499999940395355,0,0.1749999970197677,0,0.25,0,,0,,0,,0,0.0
GF19441,0.006189161,3199.0,0.4000000059604645,0,0.1800000071525573,0,0.1899999976158142,0,,0,,0,,0,0.0
GF19441,0.0101767,2999.0,0.4799999892711639,0,0.1500000059604644,0,0.1000000014901161,0,,0,,0,,0,0.0
GF19441,0.009076404,4199.0,0.3799999952316284,0,0.2000000029802322,0,0.4099999964237213,0,,0,,0,,0,0.0
GF19441,0.009736582,3799.0,0.4449999928474426,0,0.2150000035762787,0,0.2150000035762787,0,,0,,0,,0,0.0
GF19441,0.007786996,1999.0,0.1299999952316284,0,0.328000009059906,0,0.1860000044107437,0,,0,,0,,0,0.0
GF26921,0.008710155,4599.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF26921,0.008710155,4999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18412,0.014214711,30299.0,0.5,0,0.4300000071525574,0,0.4600000083446502,0,,0,,0,,0,0.0
GF20755,1.0335301e-06,2199.0,0.3070000112056732,0,0.2709999978542328,0,0.1089999973773956,0,,0,,0,,0,0.0
GF20755,1.0335301e-06,3299.0,0.4799999892711639,0,0.3000000119209289,0,0.1000000014901161,0,,0,,0,,0,0.0
GF18550,0.0036123435,7199.0,0.5479999780654907,0,0.5199999809265137,0,0.3619999885559082,0,,0,,0,,0,0.0
GF18550,1.0840282e-06,3399.0,0.6449999809265137,0,0.4350000023841858,0,0.4000000059604645,0,1.0,0,,0,0.0,0,1.0
EY80857,1.1501627e-06,1899.0,0.1599999964237213,0,0.0700000002980232,0,0.0399999991059303,0,,0,,0,,0,0.0
GF18259,1.0766635e-06,5999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18206,1.0433196e-06,1599.0,0.25,0,0.1000000014901161,0,0.0599999986588954,0,,0,,0,,0,0.0
GF18206,0.0058880164,1899.0,0.1400000005960464,0,0.0599999986588954,0,0.1850000023841858,0,,0,,0,,0,0.0
GF18134,0.016132917,1899.0,0.2899999916553497,0,0.2049999982118606,0,0.050000000745058,0,,0,,0,,0,0.0
MA63794,9.916155e-07,,0.1780000030994415,0,0.1780000030994415,0,0.1059999987483024,0,,0,,0,,0,0.0
GF21566,1.0941575e-06,999.0,0.1800000071525573,0,0.1599999964237213,0,0.0599999986588954,0,,0,,0,,0,0.0
GF18705,0.012866809,899.0,0.3050000071525574,0,0.135000005364418,0,0.0850000008940696,0,1.0,0,1.0,0,0.0,0,0.0
GF18405,0.0035444908,899.0,0.1299999952316284,0,0.0399999991059303,0,0.1449999958276748,0,,0,,0,,0,0.0
MA76011,0.023618562,199.0,0.1599999964237213,0,0.0900000035762786,0,0.0049999998882412,0,1.0,0,1.0,0,0.0,0,0.0
GF19443,0.0034065328,999.0,0.209999993443489,0,0.0599999986588954,0,0.1449999958276748,0,,0,,0,,0,0.0
GF19443,1.0222665e-06,499.0,0.1199999973177909,0,0.050000000745058,0,0.1850000023841858,0,,0,,0,,0,0.0
GF19443,1.0222665e-06,350.0,0.1199999973177909,0,0.1899999976158142,0,0.0450000017881393,0,,0,,0,,0,0.0
GF19443,1.0222665e-06,599.0,0.1800000071525573,0,0.0599999986588954,0,0.2399999946355819,0,,0,,0,,0,0.0
GF19443,1.0222665e-06,480.0,0.1199999973177909,0,0.050000000745058,0,0.1899999976158142,0,,0,,0,,0,0.0
GF19443,1.0222665e-06,299.0,0.1150000020861625,0,0.0549999997019767,0,0.1899999976158142,0,,0,,0,,0,0.0
GF19443,0.008254982,399.0,0.1800000071525573,0,0.0599999986588954,0,0.2399999946355819,0,,0,,0,,0,0.0
MA10208,1.1578421e-06,220.0,0.1500000059604644,0,0.1500000059604644,0,0.0099999997764825,0,,0,,0,,0,0.0
MA10208,0.003858316,95.0,0.125,0,0.125,0,0.0149999996647238,0,,0,,0,,0,0.0
MA10208,1.1578421e-06,499.0,0.2399999946355819,0,0.2399999946355819,0,0.1049999967217445,0,,0,,0,,0,0.0
GF30161,0.011459139,3299.0,0.3100000023841858,0,0.0700000002980232,0,0.1899999976158142,0,,0,,0,,0,0.0
FE44292,0.017499892,21999.0,0.4199999868869781,0,0.4699999988079071,0,0.1500000059604644,0,,0,,0,,0,0.0
GF18447,1.0187414e-06,1299.0,0.1299999952316284,0,0.1800000071525573,0,0.025000000372529,0,,0,,0,,0,0.0
GF18388,0.022715854,650.0,0.0890000015497207,0,0.0649999976158142,0,0.0099999997764825,0,,0,,0,,0,0.0
GF23529,0.019837214,999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18208,0.018382655,110399.0,0.5600000023841858,0,0.1000000014901161,0,0.3499999940395355,0,0.0,0,,0,0.0,0,0.0
GF18208,0.042589806,98399.0,0.5550000071525574,0,0.0949999988079071,0,0.3549999892711639,0,0.0,0,0.0,0,0.0,0,0.0
GF18208,0.02983946,93799.0,0.5600000023841858,0,0.0949999988079071,0,0.3499999940395355,0,,0,,0,,0,0.0
GF18208,0.021166435,85999.0,0.5600000023841858,0,0.1000000014901161,0,0.3499999940395355,0,,0,,0,,0,0.0
GF23091,0.016023818,18999.0,0.5,0,0.4600000083446502,0,0.921999990940094,0,,0,,0,,0,0.0
MA10194,0.012804842,2699.0,0.5400000214576721,0,0.2549999952316284,0,0.0399999991059303,0,,0,,0,,0,0.0
GF19430,1.119176e-06,23999.0,0.5299999713897705,0,0.4950000047683716,0,0.4000000059604645,0,,0,,0,,0,0.0
MA10194,1.0670701e-06,1999.0,0.449999988079071,0,0.0350000001490116,0,0.2000000029802322,0,,0,,0,,0,0.0
MA00329,0.0050587053,499.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
MA10208,1.1578421e-06,1750.0,0.1199999973177909,0,0.0049999998882412,0,0.1400000005960464,0,,0,,0,,0,0.0
MA86011,0.014229392,5999.0,,0,,0,,0,,0,,0,,0,0.0
GF18300,1.0149585e-06,1850.0,0.25,0,0.1580000072717666,0,0.0120000001043081,0,,0,,0,,0,0.0
GF26714,1.0048434e-06,5999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
FE38031,0.02210317,86499.0,,0,,0,,0,,0,,0,,0,0.0
GF18243,0.012254819,499.0,0.1270000040531158,0,0.0750000029802322,0,0.003000000026077,0,,0,,0,,0,0.0
GF19436,0.013426915,3099.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18307,0.01606139,599.0,,0,,0,,0,,0,,0,,0,0.0
GF18307,0.016335666,899.0,,0,,0,,0,,0,,0,,0,0.0
GF18255,0.007299762,32999.0,0.2649999856948852,0,0.0799999982118606,0,0.050000000745058,0,1.0,0,1.0,0,0.0,0,0.0
GF26921,1.1324025e-06,3899.0,0.25,0,0.25,0,0.4199999868869781,0,,0,,0,,0,0.0
GF26921,1.1324025e-06,4799.0,0.270000010728836,0,0.270000010728836,0,0.4000000059604645,0,,0,,0,,0,0.0
GF26921,1.1324025e-06,4599.0,0.2599999904632568,0,0.2599999904632568,0,0.3700000047683716,0,,0,,0,,0,0.0
GF18250,0.023512237,10999.0,,0,,0,,0,1.0,0,,0,0.0,0,1.0
GF19440,0.018063774,1450.0,,0,,0,,0,,0,,0,,0,0.0
GF18202,8.800193e-07,1199.0,0.4000000059604645,0,0.0350000001490116,0,0.2899999916553497,0,,0,,0,,0,0.0
MA10206,1.3460233e-06,85.0,0.1199999973177909,0,0.050000000745058,0,0.0099999997764825,0,,0,,0,,0,0.0
MA10206,1.3460233e-06,85.0,0.1199999973177909,0,0.050000000745058,0,0.0099999997764825,0,,0,,0,,0,0.0
MA10206,1.3460233e-06,85.0,0.1199999973177909,0,0.0099999997764825,0,0.050000000745058,0,,0,,0,,0,0.0
MA10245,1.1347826e-06,2050.0,0.1700000017881393,0,0.1400000005960464,0,0.0599999986588954,0,,0,,0,,0,0.0
GF24118,1.1619343e-06,28599.0,0.4199999868869781,0,0.3199999928474426,0,0.1199999973177909,0,,0,,0,,0,0.0
GF24118,0.009588742,12999.0,0.2199999988079071,0,0.0900000035762786,0,0.2300000041723251,0,,0,,0,,0,0.0
EY80857,0.0038327256,7999.0,0.1000000014901161,0,0.050000000745058,0,0.1599999964237213,0,,0,,0,,0,0.0
EY80857,0.0038327256,6299.0,0.1199999973177909,0,0.0599999986588954,0,0.1299999952316284,0,,0,,0,,0,0.0
GF18423,0.0031249032,150.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18430,1.2175229e-06,2799.0,0.1199999973177909,0,0.1199999973177909,0,0.0799999982118606,0,,0,,0,,0,0.0
